order_id,product_id,quantity,unit_price
O105133,P100544,1,15.43
O105134,P100763,2,205.83
O105135,P101322,2,373.73
O105135,P101675,1,9.57
O105135,P101329,2,294.66
O105135,P101109,2,48.19
O105135,P100225,1,88.93
O105136,P101757,1,312.64
O105136,P101843,3,155.73
O105137,P101271,2,140.3
O105137,P101223,3,431.66
O105137,P101277,1,405.63
O105137,P100791,2,118.88
O105137,P100687,1,263.68
O105138,P100806,3,148.86
O105138,P100625,3,453.0
O105139,P100180,1,158.65
O105139,P101845,2,174.91
O105140,P101433,1,54.32
O105141,P101823,1,298.44
O105142,P101837,2,413.01
O105143,P100371,2,478.27
O105143,P100481,1,458.66
O105144,P101976,3,74.0
O105144,P100643,1,342.88
O105144,P101244,3,155.3
O105145,P101314,3,159.56
O105146,P101758,2,204.66
O105146,P100921,3,221.81
O105146,P100583,1,284.9
O105147,P101849,1,456.52
O105147,P101839,1,181.25
O105147,P101233,3,415.81
O105147,P101956,3,235.88
O105147,P101996,2,138.35
O105148,P101074,1,19.5
O105149,P100068,1,29.34
O105150,P100820,3,435.56
O105150,P101234,3,303.51
O105150,P100385,1,118.3
O105151,P101206,1,342.02
O105151,P100788,2,419.0
O105151,P101874,3,254.8
O105151,P100098,2,137.63
O105152,P101154,3,198.01
O105152,P101342,2,69.55
O105152,P101056,1,133.69
O105153,P100225,1,91.15
O105153,P100904,3,410.39
O105153,P100200,1,475.56
O105153,P100667,3,57.47
O105154,P101106,2,314.07
O105155,P100592,3,36.69
O105155,P101414,2,306.13
O105155,P100400,3,207.65
O105155,P101075,2,368.52
O105156,P100788,3,451.51
O105156,P100524,3,157.06
O105156,P100523,2,28.51
O105156,P100217,1,309.31
O105157,P101059,3,325.67
O105157,P100254,1,445.88
O105157,P101889,3,202.75
O105157,P101788,2,352.32
O105158,P100360,1,182.24
O105158,P100950,1,318.74
O105159,P100046,2,106.81
O105159,P101075,1,353.45
O105160,P100263,1,115.52
O105160,P100353,2,459.98
O105160,P101087,3,117.99
O105160,P101324,3,135.91
O105161,P101331,1,212.78
O105161,P100900,2,412.9
O105161,P101807,2,91.44
O105161,P101117,1,120.36
O105161,P101029,2,153.03
O105162,P100796,2,424.26
O105162,P101433,1,51.45
O105162,P101781,3,96.54
O105163,P101245,2,363.39
O105163,P100646,2,335.68
O105163,P100693,2,307.19
O105164,P101116,2,79.11
O105164,P100902,3,412.93
O105164,P101635,2,293.45
O105165,P100130,2,125.3
O105165,P101847,3,373.47
O105165,P101730,1,75.39
O105165,P101350,3,10.88
O105166,P101959,1,153.18
O105166,P101906,3,433.38
O105166,P101753,3,380.28
O105166,P101329,3,302.49
O105166,P100296,1,241.38
O105167,P101129,3,218.7
O105167,P101589,3,206.22
O105168,P101999,3,371.63
O105168,P101844,2,270.18
O105168,P100823,2,83.21
O105168,P100310,2,223.33
O105168,P100372,1,92.41
O105169,P100212,2,268.98
O105169,P101215,2,258.0
O105170,P101604,3,229.71
O105170,P100268,2,239.95
O105170,P100119,2,261.99
O105171,P100892,1,172.42
O105171,P101383,3,287.04
O105172,P100099,1,195.2
O105172,P100299,2,448.29
O105172,P101590,2,257.48
O105172,P100422,3,335.16
O105172,P100733,1,178.44
O105173,P100173,2,300.53
O105174,P100355,2,219.57
O105174,P101034,1,192.43
O105174,P100417,1,154.52
O105174,P100890,1,47.41
O105175,P101920,1,485.31
O105175,P101885,1,399.91
O105175,P101988,3,238.96
O105176,P101323,1,148.73
O105176,P101857,1,151.21
O105177,P101765,3,179.32
O105177,P100564,3,239.79
O105177,P101503,2,12.87
O105178,P100192,3,87.64
O105178,P101471,2,226.48
O105178,P100231,1,10.83
O105178,P100604,3,469.53
O105179,P101741,2,30.32
O105179,P101721,3,157.05
O105179,P100943,2,346.68
O105180,P101590,3,253.2
O105181,P100486,2,321.42
O105181,P100308,1,435.33
O105182,P100849,2,329.79
O105182,P101066,2,13.27
O105182,P100774,2,408.37
O105182,P101252,1,428.89
O105182,P100424,1,153.6
O105183,P101552,3,401.62
O105183,P101051,1,58.71
O105183,P100195,3,352.77
O105183,P100171,3,232.92
O105184,P100688,2,338.94
O105184,P101663,3,351.36
O105184,P100274,2,369.05
O105185,P101115,3,317.48
O105186,P100594,1,187.69
O105186,P100159,2,98.76
O105187,P101214,2,307.01
O105188,P101289,2,71.9
O105188,P101833,2,241.26
O105188,P101900,3,109.75
O105189,P100308,2,428.67
O105189,P100924,1,305.51
O105189,P100251,3,91.49
O105189,P100467,2,407.69
O105190,P101417,2,312.01
O105190,P101982,2,96.11
O105190,P100705,3,460.31
O105190,P100353,1,492.46
O105191,P101914,1,193.36
O105192,P100264,1,180.26
O105192,P100921,1,228.85
O105193,P100637,1,386.32
O105193,P101355,3,424.13
O105193,P101637,3,427.49
O105193,P100173,3,289.26
O105194,P101283,3,368.96
O105194,P100134,1,325.8
O105194,P100273,3,444.31
O105194,P101540,1,229.51
O105195,P101906,3,446.33
O105195,P101485,1,21.32
O105195,P100964,2,16.87
O105195,P100257,1,87.46
O105195,P101462,3,247.15
O105196,P101021,3,47.91
O105197,P100153,1,426.67
O105197,P101254,1,122.25
O105198,P100803,1,408.58
O105198,P100679,1,273.47
O105198,P100095,2,243.34
O105199,P101840,2,394.33
O105199,P100820,3,426.68
O105199,P100042,1,80.66
O105199,P101223,2,401.82
O105200,P100277,2,369.24
O105200,P101595,3,134.26
O105201,P101855,1,312.2
O105201,P100016,1,29.12
O105201,P100439,1,101.52
O105201,P101082,3,326.48
O105201,P101902,1,330.8
O105202,P101225,3,157.39
O105202,P100730,2,147.68
O105202,P100816,2,157.58
O105202,P101171,2,473.42
O105203,P101134,3,322.67
O105203,P100867,1,296.37
O105204,P101789,3,282.64
O105204,P100701,3,362.48
O105205,P100535,3,107.05
O105205,P101987,1,352.68
O105205,P100831,1,182.59
O105205,P100543,3,315.85
O105206,P101394,1,25.56
O105206,P100296,1,236.06
O105206,P101461,2,364.98
O105206,P101299,3,391.34
O105206,P100570,2,71.11
O105207,P101097,2,266.11
O105207,P101608,3,460.99
O105207,P101268,3,181.66
O105208,P100164,3,97.77
O105208,P100241,3,403.39
O105208,P100287,3,199.68
O105209,P100525,1,27.28
O105210,P100982,1,414.68
O105211,P100174,2,31.47
O105211,P101095,1,208.38
O105211,P101609,2,451.04
O105211,P100236,1,16.83
O105211,P101231,2,300.87
O105212,P101515,3,373.68
O105212,P101835,2,482.5
O105212,P101593,1,127.49
O105213,P100353,1,484.06
O105213,P101626,2,67.48
O105213,P101762,3,45.16
O105213,P101932,3,156.19
O105214,P101150,1,229.27
O105214,P101252,3,429.17
O105214,P100522,2,21.08
O105214,P100329,1,387.7
O105215,P101983,1,148.46
O105215,P101672,3,42.53
O105215,P101350,3,11.25
O105216,P101124,1,354.15
O105216,P101400,3,416.18
O105217,P101721,3,151.38
O105217,P101880,3,256.37
O105217,P100906,1,90.68
O105217,P100621,3,384.99
O105217,P100659,2,426.04
O105218,P100801,3,150.93
O105219,P101402,1,254.16
O105220,P100943,3,351.97
O105220,P101576,3,236.96
O105221,P100961,3,49.91
O105222,P101382,2,157.34
O105222,P100362,2,283.52
O105223,P101696,1,128.54
O105223,P100624,2,373.01
O105223,P100838,2,365.2
O105223,P101732,2,303.26
O105223,P100926,2,413.03
O105224,P100142,2,150.01
O105225,P100499,3,265.6
O105225,P100664,2,324.29
O105226,P100182,1,421.44
O105227,P100150,3,103.77
O105227,P101637,3,440.8
O105228,P100608,3,112.48
O105228,P100161,1,477.88
O105228,P101965,2,173.22
O105228,P100501,1,421.4
O105228,P101065,3,123.85
O105229,P101158,3,198.25
O105230,P100310,3,209.33
O105230,P101469,2,399.44
O105231,P100873,2,468.06
O105231,P101212,2,349.89
O105231,P101635,3,303.66
O105231,P101086,1,7.29
O105232,P101131,1,425.76
O105232,P100837,2,225.96
O105233,P101364,1,162.08
O105234,P100998,1,104.02
O105234,P101745,2,282.58
O105234,P100838,1,376.54
O105234,P101698,3,200.0
O105235,P101496,1,417.39
O105236,P100745,2,370.13
O105236,P100106,1,323.55
O105237,P100517,3,237.94
O105237,P100884,3,64.75
O105238,P101190,1,310.97
O105238,P100872,2,235.55
O105238,P101875,2,319.83
O105238,P100046,1,106.83
O105239,P101054,1,50.65
O105239,P100151,3,44.45
O105239,P101863,2,196.15
O105240,P100369,1,44.67
O105240,P100710,2,339.33
O105240,P100465,1,21.8
O105240,P101659,3,71.05
O105241,P101719,2,103.82
O105241,P100720,2,279.08
O105241,P100793,3,368.03
O105241,P100752,1,346.08
O105241,P101070,1,180.27
O105242,P100947,1,163.35
O105243,P101029,2,160.76
O105243,P101180,1,174.17
O105243,P101187,1,42.13
O105243,P101692,3,239.84
O105243,P101144,3,428.23
O105244,P101795,2,364.4
O105244,P101082,1,311.2
O105244,P100819,3,53.98
O105244,P101926,3,327.86
O105245,P100583,2,295.01
O105245,P100065,2,131.24
O105245,P100432,3,294.79
O105246,P101942,2,253.46
O105247,P100885,1,413.81
O105248,P100943,3,345.49
O105249,P101444,1,373.25
O105249,P100092,3,345.53
O105249,P101305,2,365.14
O105250,P100601,1,19.46
O105250,P100906,3,90.6
O105250,P100464,3,116.67
O105250,P100970,3,53.72
O105250,P101730,1,68.3
O105251,P101040,2,150.53
O105251,P101921,2,281.54
O105251,P100050,3,460.81
O105252,P100349,2,423.96
O105252,P100915,3,120.47
O105252,P100090,2,247.21
O105253,P101022,1,320.11
O105253,P101392,3,128.78
O105253,P101858,3,255.93
O105254,P101555,2,52.27
O105254,P100158,2,448.0
O105254,P100820,3,437.75
O105254,P100328,1,83.43
O105254,P101914,3,193.67
O105255,P100069,3,16.53
O105255,P101135,3,306.01
O105255,P100028,2,444.63
O105255,P101734,2,297.44
O105255,P100470,1,487.51
O105256,P100634,2,182.81
O105256,P101221,1,87.46
O105256,P101850,2,317.05
O105256,P101659,3,67.03
O105256,P101954,3,459.55
O105257,P101801,2,347.86
O105257,P101723,2,341.49
O105257,P100887,2,460.73
O105257,P100910,2,23.75
O105258,P101563,2,212.84
O105258,P101694,2,42.05
O105258,P100907,1,205.74
O105258,P100484,2,260.17
O105259,P100193,2,489.29
O105260,P101203,2,272.81
O105260,P100283,2,21.19
O105260,P101012,1,250.96
O105261,P100616,2,214.76
O105261,P100644,2,143.89
O105261,P100558,3,42.55
O105261,P100354,2,254.28
O105262,P101744,1,41.64
O105263,P101071,1,345.61
O105263,P101607,2,79.62
O105263,P101583,1,454.03
O105263,P100109,1,94.82
O105263,P100264,1,177.34
O105264,P101663,2,366.05
O105264,P101434,3,194.23
O105264,P100641,3,355.12
O105264,P100893,1,356.56
O105265,P101814,1,175.08
O105265,P101025,1,322.29
O105265,P100138,1,401.91
O105266,P100315,2,152.87
O105266,P100978,3,447.64
O105266,P101983,1,151.35
O105266,P100088,3,299.1
O105266,P101059,3,335.0
O105267,P100551,3,390.0
O105267,P101421,2,448.78
O105267,P100562,1,379.08
O105267,P101390,2,166.44
O105268,P100790,3,63.18
O105268,P101288,2,276.34
O105269,P100816,2,159.68
O105269,P101281,1,217.26
O105269,P100003,2,407.6
O105270,P101170,2,228.1
O105270,P101605,1,333.66
O105271,P101327,2,371.73
O105271,P101041,2,436.18
O105271,P100493,1,428.36
O105271,P100619,3,181.36
O105271,P100472,3,110.75
O105272,P101790,1,211.75
O105272,P101166,3,422.86
O105272,P100411,3,10.77
O105273,P100797,3,310.35
O105273,P101027,1,225.17
O105273,P101140,2,325.12
O105274,P100923,3,361.22
O105274,P101417,1,330.38
O105275,P101985,3,469.58
O105275,P101265,2,149.04
O105275,P101792,3,174.96
O105275,P101654,2,52.74
O105275,P100540,2,285.5
O105276,P100709,1,282.96
O105277,P100341,2,475.66
O105277,P100036,2,52.66
O105277,P101105,1,350.44
O105277,P101059,1,308.47
O105277,P101398,1,17.37
O105278,P101216,2,89.16
O105278,P100862,3,295.29
O105279,P100284,3,454.25
O105279,P100643,3,330.38
O105279,P100009,3,227.3
O105279,P100370,1,407.54
O105279,P101052,3,112.15
O105280,P100042,1,82.75
O105280,P100655,3,395.87
O105280,P101584,1,362.28
O105280,P100306,1,243.37
O105280,P100294,1,361.23
O105281,P100548,1,457.41
O105281,P101804,2,48.37
O105282,P100438,3,376.02
O105282,P101319,3,77.1
O105282,P101551,3,63.65
O105282,P101218,2,305.99
O105282,P101370,1,272.55
O105283,P100439,3,108.59
O105283,P100259,1,103.26
O105284,P100870,2,95.62
O105284,P101195,3,343.63
O105284,P100092,3,339.27
O105285,P100819,1,51.01
O105285,P101875,1,317.82
O105285,P100464,2,116.99
O105285,P101418,2,30.51
O105285,P101394,1,24.28
O105286,P100706,3,378.04
O105286,P100618,2,443.85
O105286,P100316,2,68.36
O105287,P101788,2,352.23
O105288,P101880,3,265.08
O105288,P101008,2,295.82
O105288,P100338,1,263.83
O105288,P101256,3,86.41
O105288,P100410,1,154.37
O105289,P101054,2,53.21
O105289,P101074,1,19.86
O105289,P100896,2,423.61
O105290,P101503,1,13.92
O105290,P101819,1,73.96
O105291,P101701,3,312.18
O105292,P100004,3,410.27
O105292,P100998,1,111.02
O105293,P100989,2,292.57
O105293,P100728,3,232.4
O105293,P101853,2,300.7
O105293,P101489,3,139.73
O105294,P100958,1,50.09
O105294,P100680,1,242.8
O105294,P101021,3,48.41
O105295,P100505,3,443.25
O105295,P101532,3,309.19
O105296,P101600,3,84.67
O105296,P100894,3,476.21
O105296,P101390,2,172.3
O105297,P101949,3,67.54
O105298,P100245,1,197.63
O105298,P101846,1,428.3
O105298,P101294,2,35.05
O105298,P101107,1,31.51
O105298,P101633,3,158.85
O105299,P100536,3,373.05
O105299,P100930,2,352.68
O105300,P101467,1,200.06
O105300,P100914,1,99.32
O105300,P100974,3,238.29
O105300,P101930,1,410.24
O105301,P100657,3,443.6
O105301,P101420,2,395.64
O105301,P101786,2,465.08
O105301,P100754,1,280.99
O105302,P100928,3,337.29
O105302,P100608,2,119.79
O105302,P101616,3,352.2
O105302,P101154,1,202.53
O105303,P101943,1,66.57
O105303,P100999,3,370.99
O105303,P101835,3,481.87
O105303,P100107,1,299.49
O105304,P100586,3,96.98
O105304,P100448,3,353.2
O105305,P101883,1,236.93
O105306,P100619,1,193.51
O105306,P100982,1,439.87
O105307,P101617,3,148.18
O105307,P101656,1,154.92
O105307,P100397,1,57.08
O105308,P101043,1,221.25
O105308,P100756,2,378.54
O105309,P100903,3,264.82
O105309,P100309,3,81.94
O105310,P101627,2,351.05
O105311,P101283,3,384.49
O105311,P101579,3,36.5
O105311,P101437,2,387.92
O105311,P101159,2,40.31
O105311,P101421,1,472.21
O105312,P101791,2,15.19
O105312,P101273,3,429.65
O105313,P100481,3,472.26
O105313,P101728,3,452.76
O105313,P101790,3,201.66
O105313,P100079,2,146.55
O105313,P100566,2,190.51
O105314,P100849,1,348.94
O105314,P101573,1,184.22
O105314,P101744,2,44.19
O105314,P101870,3,78.8
O105314,P101116,2,76.55
O105315,P101329,2,295.63
O105315,P101943,3,66.9
O105315,P101734,2,284.64
O105315,P100561,3,205.66
O105316,P100718,1,395.87
O105316,P100702,2,353.42
O105316,P100901,1,30.99
O105316,P101818,2,85.44
O105316,P101508,1,280.81
O105317,P101076,2,53.38
O105318,P100617,1,303.74
O105318,P100033,1,61.43
O105318,P101498,2,397.58
O105318,P101893,1,163.34
O105318,P101856,2,363.25
O105319,P101725,1,80.01
O105319,P101965,3,174.88
O105319,P101824,3,302.73
O105320,P101772,1,348.62
O105321,P100588,1,153.17
O105321,P100785,1,211.53
O105322,P100946,2,188.93
O105322,P101627,3,346.95
O105322,P100952,2,17.03
O105322,P101338,3,114.01
O105323,P100834,1,35.84
O105323,P101438,2,201.71
O105323,P101881,3,268.64
O105324,P100586,1,94.67
O105324,P101622,3,443.21
O105324,P101414,3,300.49
O105324,P100894,3,469.55
O105325,P100192,2,85.62
O105325,P101549,2,197.94
O105325,P101257,1,415.22
O105325,P101563,2,211.15
O105326,P100797,1,293.62
O105326,P101548,3,373.35
O105327,P101863,1,179.06
O105327,P100026,1,73.61
O105327,P101740,3,403.2
O105327,P100484,1,286.68
O105327,P101061,1,233.51
O105328,P100976,3,78.39
O105328,P101201,3,110.12
O105329,P100425,1,363.44
O105330,P101501,3,306.61
O105331,P100472,3,113.51
O105331,P100329,2,398.01
O105332,P101328,2,292.42
O105332,P100542,3,165.64
O105332,P101487,2,45.52
O105333,P101939,1,164.65
O105333,P101871,2,93.26
O105333,P101712,1,212.76
O105333,P101632,2,161.02
O105334,P101888,1,381.72
O105334,P100048,2,415.08
O105334,P101142,2,315.89
O105334,P101578,3,20.72
O105335,P101776,1,79.12
O105335,P100769,1,119.72
O105336,P101247,3,241.44
O105336,P100391,2,7.08
O105336,P101683,3,358.59
O105336,P101475,3,388.18
O105337,P101867,1,273.51
O105337,P101060,2,430.79
O105338,P100143,1,412.21
O105338,P100157,1,436.46
O105338,P101930,1,448.02
O105338,P100444,2,213.22
O105338,P101974,3,431.24
O105339,P100748,2,357.13
O105340,P100354,2,256.61
O105341,P101548,3,377.5
O105341,P100409,1,304.86
O105341,P100267,3,386.64
O105342,P100470,2,482.11
O105342,P101633,3,155.97
O105342,P101869,3,96.54
O105343,P101775,1,209.6
O105344,P100119,1,257.21
O105344,P100381,1,96.5
O105345,P101107,1,30.31
O105346,P100314,2,76.7
O105347,P100813,3,284.28
O105347,P101867,3,271.27
O105347,P100422,1,319.41
O105347,P100199,2,289.79
O105347,P101527,2,395.77
O105348,P100442,2,432.41
O105348,P100436,2,86.78
O105348,P101823,3,289.61
O105348,P101643,2,225.76
O105348,P100620,3,253.32
O105349,P101507,2,284.5
O105349,P101258,1,65.07
O105349,P101665,2,98.64
O105349,P100314,1,76.92
O105349,P100556,3,311.01
O105350,P100511,3,80.85
O105350,P101856,3,367.38
O105350,P100764,2,308.81
O105351,P101298,3,117.96
O105351,P101421,2,443.44
O105351,P101800,1,442.21
O105352,P100744,1,139.44
O105352,P101449,3,92.68
O105352,P100337,1,191.46
O105352,P101820,2,22.91
O105353,P100096,1,151.87
O105353,P100688,3,338.41
O105353,P101470,1,279.69
O105354,P101963,2,408.77
O105354,P100551,2,410.55
O105355,P101657,2,153.85
O105355,P101280,1,54.8
O105355,P100027,2,430.03
O105355,P101117,1,118.84
O105355,P101600,2,88.54
O105356,P100304,1,48.73
O105356,P100904,3,415.17
O105356,P100391,3,6.8
O105356,P100908,2,160.34
O105357,P100412,3,379.26
O105357,P100872,1,229.92
O105357,P100988,3,420.49
O105357,P100026,3,79.01
O105358,P100940,1,295.45
O105359,P100347,3,34.88
O105359,P100228,2,454.04
O105360,P100030,1,173.4
O105360,P100585,3,285.35
O105360,P100728,2,225.86
O105360,P101390,3,168.67
O105360,P100163,3,316.85
O105361,P100039,3,297.7
O105361,P101530,3,304.68
O105361,P100615,1,182.95
O105362,P101168,1,436.03
O105362,P101101,1,177.39
O105362,P101460,2,156.5
O105363,P100276,3,349.65
O105363,P100730,1,141.58
O105364,P101583,2,483.82
O105364,P101046,3,160.09
O105364,P100850,3,276.35
O105364,P101106,3,304.58
O105365,P100518,2,418.53
O105365,P100971,1,72.66
O105365,P101626,2,65.96
O105365,P101373,3,239.96
O105365,P100767,3,4.84
O105366,P100328,2,86.36
O105366,P100134,1,342.77
O105366,P101687,2,460.87
O105366,P100411,3,10.06
O105367,P100915,3,124.48
O105367,P100813,1,294.77
O105367,P100863,2,372.99
O105368,P101457,3,192.07
O105368,P100737,2,434.4
O105368,P100655,1,398.63
O105368,P101209,3,278.83
O105368,P101103,3,373.05
O105369,P101456,2,158.82
O105369,P100088,3,306.4
O105369,P100159,1,98.75
O105369,P101961,3,307.71
O105370,P101318,2,262.21
O105370,P100397,1,53.03
O105370,P101311,2,365.23
O105371,P100600,2,181.64
O105371,P101833,2,245.89
O105371,P100946,1,181.95
O105372,P101576,3,246.73
O105372,P101510,2,408.74
O105372,P101039,3,35.83
O105372,P101106,2,332.04
O105372,P100580,3,20.38
O105373,P101748,2,56.64
O105373,P100631,1,120.21
O105374,P101486,2,21.79
O105375,P100968,2,121.23
O105375,P100172,3,102.83
O105376,P100331,2,247.5
O105376,P101549,3,193.4
O105376,P100166,3,97.15
O105376,P100752,1,349.7
O105377,P100306,1,240.15
O105377,P100667,2,58.95
O105377,P101672,1,44.1
O105377,P101559,2,22.54
O105377,P101896,2,211.85
O105378,P101299,2,381.98
O105378,P100411,1,10.24
O105378,P100685,2,398.23
O105378,P101103,1,360.77
O105379,P101486,1,21.33
O105379,P100182,2,418.21
O105380,P100732,2,7.53
O105380,P101906,3,451.33
O105381,P101640,3,156.15
O105381,P100016,2,29.4
O105381,P100659,1,437.76
O105381,P101250,2,145.78
O105381,P101574,1,142.85
O105382,P100043,1,404.3
O105383,P100000,1,421.13
O105384,P101530,2,308.57
O105384,P101738,1,141.15
O105385,P101040,3,149.37
O105386,P101630,2,14.73
O105386,P101279,3,64.63
O105386,P100142,2,161.57
O105386,P100294,2,376.36
O105387,P100707,1,62.34
O105387,P101499,3,372.52
