payment_id,order_id,amount,payment_method
PAY105205,O105205,1803.97,crypto
PAY105206,O105206,2307.82,cash
PAY105207,O105207,2460.17,cash
PAY105208,O105208,2102.52,cash
PAY105209,O105209,27.28,crypto
PAY105210,O105210,414.68,paypal
PAY105211,O105211,,paypal
PAY105212,O105212,2213.53,paypal
PAY105213,O105213,1223.07,crypto
PAY105214,O105214,1946.64,crypto
PAY105215,O105215,309.8,paypal
PAY105216,O105216,,card
PAY105217,O105217,3320.98,crypto
PAY105218,O105218,452.79,crypto
PAY105219,O105219,254.16,paypal
PAY105220,O105220,1766.79,paypal
PAY105221,O105221,149.73,card
PAY105222,O105222,881.72,card
PAY105223,O105223,3037.54,cash
PAY105224,O105224,300.02,cash
PAY105225,O105225,1445.38,paypal
PAY105226,O105226,421.44,cash
PAY105227,O105227,1633.71,crypto
PAY105228,O105228,1954.71,card
PAY105229,O105229,594.75,cash
PAY105230,O105230,1426.87,cash
PAY105231,O105231,2554.17,paypal
PAY105232,O105232,877.68,card
PAY105233,O105233,162.08,card
PAY105234,O105234,1645.72,cash
PAY105235,O105235,417.39,crypto
PAY105236,O105236,1063.81,crypto
PAY105237,O105237,908.07,crypto
PAY105238,O105238,1528.56,crypto
PAY105239,O105239,576.3,crypto
PAY105240,O105240,958.28,cash
PAY105241,O105241,2396.24,crypto
PAY105242,O105242,163.35,cash
PAY105243,O105243,2542.03,paypal
PAY105244,O105244,2185.52,cash
PAY105245,O105245,1736.87,crypto
PAY105246,O105246,506.92,cash
PAY105247,O105247,413.81,crypto
PAY105248,O105248,1036.47,paypal
PAY105249,O105249,2140.12,crypto
PAY105250,O105250,870.73,card
PAY105251,O105251,2246.57,paypal
PAY105252,O105252,1703.75,cash
PAY105253,O105253,1474.24,cash
PAY105254,O105254,2978.23,crypto
PAY105255,O105255,2939.27,card
PAY105256,O105256,2666.92,paypal
PAY105257,O105257,2347.66,cash
PAY105258,O105258,1235.86,crypto
PAY105259,O105259,978.58,card
PAY105260,O105260,838.96,cash
PAY105261,O105261,1353.51,crypto
PAY105262,O105262,41.64,crypto
PAY105263,O105263,1231.04,card
PAY105264,O105264,2736.71,cash
PAY105265,O105265,899.28,crypto
PAY105266,O105266,3702.31,cash
PAY105267,O105267,2779.52,card
PAY105268,O105268,742.22,card
PAY105269,O105269,1351.82,cash
PAY105270,O105270,789.86,card
PAY105271,O105271,2920.51,crypto
PAY105272,O105272,1512.64,cash
PAY105273,O105273,1806.46,crypto
PAY105274,O105274,1414.04,cash
PAY105275,O105275,2908.18,paypal
PAY105276,O105276,282.96,crypto
PAY105277,O105277,1732.92,crypto
PAY105278,O105278,1064.19,cash
PAY105279,O105279,3779.78,cash
PAY105280,O105280,2237.24,crypto
PAY105281,O105281,554.15,card
PAY105282,O105282,2434.84,crypto
PAY105283,O105283,429.03,paypal
PAY105284,O105284,,card
PAY105285,O105285,688.11,card
PAY105286,O105286,2158.54,cash
PAY105287,O105287,704.46,cash
PAY105288,O105288,2064.31,crypto
PAY105289,O105289,973.5,crypto
PAY105290,O105290,87.88,cash
PAY105291,O105291,936.54,crypto
PAY105292,O105292,1341.83,card
PAY105293,O105293,2302.93,crypto
PAY105294,O105294,438.12,card
PAY105295,O105295,2257.32,cash
PAY105296,O105296,2027.24,crypto
PAY105297,O105297,202.62,card
PAY105298,O105298,1204.09,paypal
PAY105299,O105299,1824.51,paypal
PAY105300,O105300,1424.49,paypal
PAY105301,O105301,3333.23,card
PAY105302,O105302,2510.58,crypto
PAY105303,O105303,2924.64,paypal
PAY105304,O105304,1350.54,cash
PAY105305,O105305,236.93,cash
PAY105306,O105306,633.38,cash
PAY105307,O105307,656.54,paypal
PAY105308,O105308,978.33,paypal
PAY105309,O105309,1040.28,crypto
PAY105310,O105310,702.1,card
PAY105311,O105311,2591.64,cash
PAY105312,O105312,1319.33,crypto
PAY105313,O105313,4054.16,card
PAY105314,O105314,1011.04,paypal
PAY105315,O105315,1978.22,card
PAY105316,O105316,1585.39,cash
PAY105317,O105317,106.76,card
PAY105318,O105318,2050.17,card
PAY105319,O105319,1512.84,paypal
PAY105320,O105320,348.62,paypal
PAY105321,O105321,364.7,crypto
PAY105322,O105322,1794.8,paypal
PAY105323,O105323,1245.18,paypal
PAY105324,O105324,3734.42,cash
PAY105325,O105325,1404.64,cash
PAY105326,O105326,1413.67,card
PAY105327,O105327,1982.46,cash
PAY105328,O105328,565.53,crypto
PAY105329,O105329,363.44,crypto
PAY105330,O105330,919.83,card
PAY105331,O105331,1136.55,crypto
PAY105332,O105332,1172.8,crypto
PAY105333,O105333,885.97,paypal
PAY105334,O105334,,card
PAY105335,O105335,198.84,crypto
PAY105336,O105336,2978.79,card
PAY105337,O105337,1135.09,crypto
PAY105338,O105338,3016.85,cash
PAY105339,O105339,714.26,card
PAY105340,O105340,513.22,cash
PAY105341,O105341,2597.28,card
PAY105342,O105342,,cash
PAY105343,O105343,209.6,paypal
PAY105344,O105344,353.71,cash
PAY105345,O105345,30.31,crypto
PAY105346,O105346,153.4,paypal
PAY105347,O105347,3357.18,cash
PAY105348,O105348,3118.69,paypal
PAY105349,O105349,1841.3,paypal
PAY105350,O105350,1962.31,crypto
PAY105351,O105351,1682.97,cash
PAY105352,O105352,654.76,paypal
PAY105353,O105353,1446.79,crypto
PAY105354,O105354,,card
PAY105355,O105355,1518.48,card
PAY105356,O105356,1635.32,paypal
PAY105357,O105357,2866.2,paypal
PAY105358,O105358,295.45,paypal
PAY105359,O105359,1012.72,crypto
PAY105360,O105360,2937.73,crypto
PAY105361,O105361,1990.09,cash
PAY105362,O105362,926.42,card
PAY105363,O105363,1190.53,paypal
PAY105364,O105364,3190.7,paypal
PAY105365,O105365,1776.04,crypto
PAY105366,O105366,1467.41,crypto
PAY105367,O105367,1414.19,cash
PAY105368,O105368,3799.28,card
PAY105369,O105369,2258.72,paypal
PAY105370,O105370,1307.91,crypto
PAY105371,O105371,1037.01,card
PAY105372,O105372,2390.38,cash
PAY105373,O105373,233.49,card
PAY105374,O105374,43.58,paypal
PAY105375,O105375,550.95,crypto
PAY105376,O105376,1716.35,paypal
PAY105377,O105377,870.93,card
PAY105378,O105378,1931.43,crypto
PAY105379,O105379,857.75,cash
PAY105380,O105380,1369.05,cash
PAY105381,O105381,1399.42,crypto
PAY105382,O105382,404.3,cash
PAY105383,O105383,421.13,cash
PAY105384,O105384,758.29,crypto
PAY105385,O105385,448.11,paypal
PAY105386,O105386,1299.21,card
PAY105387,O105387,1719.89,paypal
PAY105388,O105388,2867.23,card
PAY105389,O105389,120.63,card
PAY105390,O105390,,crypto
PAY105391,O105391,240.34,cash
PAY105392,O105392,1678.95,cash
PAY105393,O105393,884.32,card
PAY105394,O105394,290.73,card
PAY105395,O105395,2480.84,crypto
PAY105396,O105396,2458.26,card
PAY105397,O105397,2185.04,paypal
PAY105398,O105398,412.84,card
PAY105399,O105399,2994.51,paypal
PAY105400,O105400,3588.93,crypto
PAY105401,O105401,684.94,card
PAY105402,O105402,3709.33,cash
PAY105403,O105403,353.81,crypto
PAY105404,O105404,1904.05,card
PAY105405,O105405,1277.48,card
PAY105406,O105406,563.72,paypal
PAY105407,O105407,,card
PAY105408,O105408,179.9,paypal
PAY105409,O105409,4011.35,paypal
PAY105410,O105410,373.16,cash
PAY105411,O105411,851.06,cash
PAY105412,O105412,995.82,cash
PAY105413,O105413,169.84,crypto
PAY105414,O105414,1563.18,cash
PAY105415,O105415,1056.7,paypal
PAY105416,O105416,1554.48,card
PAY105417,O105417,505.68,paypal
PAY105418,O105418,,cash
PAY105419,O105419,218.53,card
PAY105420,O105420,317.28,paypal
PAY105421,O105421,687.2,card
PAY105422,O105422,248.8,paypal
PAY105423,O105423,1459.38,card
PAY105424,O105424,2116.81,card
PAY105425,O105425,,cash
PAY105426,O105426,1853.39,crypto
PAY105427,O105427,598.65,cash
PAY105428,O105428,798.9,card
PAY105429,O105429,2998.57,card
PAY105430,O105430,1481.18,cash
PAY105431,O105431,1082.15,paypal
PAY105432,O105432,1871.53,card
PAY105433,O105433,3490.12,paypal
PAY105434,O105434,3320.08,cash
PAY105435,O105435,1846.22,crypto
PAY105436,O105436,2992.68,crypto
PAY105437,O105437,1717.65,card
PAY105438,O105438,486.82,paypal
PAY105439,O105439,1938.92,cash
PAY105440,O105440,,card
PAY105441,O105441,983.42,crypto
PAY105442,O105442,1327.61,crypto
PAY105443,O105443,742.82,paypal
PAY105444,O105444,737.19,card
PAY105445,O105445,501.81,paypal
PAY105446,O105446,1436.02,paypal
PAY105447,O105447,655.78,card
PAY105448,O105448,1760.96,cash
PAY105449,O105449,1656.05,crypto
PAY105450,O105450,2603.06,card
PAY105451,O105451,94.14,crypto
PAY105452,O105452,2421.52,cash
PAY105453,O105453,307.63,crypto
PAY105454,O105454,3277.61,crypto
PAY105455,O105455,878.02,paypal
PAY105456,O105456,1422.63,paypal
PAY105457,O105457,,paypal
PAY105458,O105458,2033.37,cash
PAY105459,O105459,2621.34,paypal
PAY105460,O105460,340.83,crypto
PAY105461,O105461,2293.61,crypto
PAY105462,O105462,1257.34,crypto
PAY105463,O105463,2537.14,card
PAY105464,O105464,1022.88,crypto
PAY105465,O105465,,paypal
PAY105466,O105466,1378.64,cash
PAY105467,O105467,87.0,cash
PAY105468,O105468,703.39,crypto
PAY105469,O105469,2439.64,crypto
PAY105470,O105470,904.18,card
PAY105471,O105471,1507.51,crypto
PAY105472,O105472,2993.42,crypto
PAY105473,O105473,2665.45,crypto
PAY105474,O105474,629.52,card
PAY105475,O105475,762.38,cash
PAY105476,O105476,157.62,crypto
PAY105477,O105477,1865.62,cash
PAY105478,O105478,513.12,card
PAY105479,O105479,1997.14,card
PAY105480,O105480,1560.82,crypto
PAY105481,O105481,2522.89,card
PAY105482,O105482,1499.3,card
PAY105483,O105483,733.29,cash
PAY105484,O105484,2064.56,paypal
PAY105485,O105485,2288.38,cash
PAY105486,O105486,453.86,crypto
PAY105487,O105487,1915.01,card
PAY105488,O105488,3516.82,crypto
PAY105489,O105489,138.64,cash
PAY105490,O105490,2874.13,card
PAY105491,O105491,2192.68,crypto
PAY105492,O105492,2712.27,crypto
PAY105493,O105493,1330.75,cash
PAY105494,O105494,855.38,crypto
PAY105495,O105495,1612.97,card
PAY105496,O105496,484.86,crypto
PAY105497,O105497,1065.51,card
PAY105498,O105498,3041.27,crypto
PAY105499,O105499,1038.5,cash
PAY105500,O105500,1139.25,card
PAY105501,O105501,190.9,crypto
PAY105502,O105502,2515.7,paypal
PAY105503,O105503,1367.62,card
PAY105504,O105504,2423.44,card
PAY105505,O105505,1151.29,card
PAY105506,O105506,1722.45,paypal
PAY105507,O105507,20.07,cash
PAY105508,O105508,2200.17,crypto
PAY105509,O105509,1678.29,paypal
PAY105510,O105510,2075.73,crypto
PAY105511,O105511,2724.54,paypal
PAY105512,O105512,2946.5,paypal
PAY105513,O105513,1043.51,crypto
PAY105514,O105514,2005.74,crypto
PAY105515,O105515,770.21,crypto
PAY105516,O105516,,cash
PAY105517,O105517,45.89,card
PAY105518,O105518,,paypal
PAY105519,O105519,1008.4,card
PAY105520,O105520,3155.48,crypto
PAY105521,O105521,2895.87,crypto
PAY105522,O105522,682.35,paypal
PAY105523,O105523,901.13,paypal
PAY105524,O105524,1382.64,paypal
PAY105525,O105525,1580.96,paypal
PAY105526,O105526,,paypal
PAY105527,O105527,2272.79,crypto
PAY105528,O105528,1774.08,paypal
PAY105529,O105529,1312.04,cash
PAY105530,O105530,3070.49,card
PAY105531,O105531,3479.18,card
PAY105532,O105532,1318.14,cash
PAY105533,O105533,210.4,paypal
PAY105534,O105534,662.86,crypto
PAY105535,O105535,3012.6,crypto
PAY105536,O105536,393.1,cash
PAY105537,O105537,2458.95,cash
PAY105538,O105538,971.52,cash
PAY105539,O105539,534.5,card
PAY105540,O105540,2255.11,cash
PAY105541,O105541,3051.75,crypto
PAY105542,O105542,882.18,paypal
PAY105543,O105543,2620.7,crypto
PAY105544,O105544,253.43,cash
PAY105545,O105545,234.74,crypto
PAY105546,O105546,548.24,card
PAY105547,O105547,1858.99,crypto
PAY105548,O105548,736.35,card
PAY105549,O105549,2443.4,paypal
PAY105550,O105550,744.24,cash
PAY105551,O105551,709.6,paypal
PAY105552,O105552,194.59,cash
PAY105553,O105553,1202.32,paypal
PAY105554,O105554,1846.95,paypal
PAY105555,O105555,1415.12,paypal
PAY105556,O105556,,card
PAY105557,O105557,2601.87,card
PAY105558,O105558,210.36,crypto
PAY105559,O105559,1939.48,crypto
PAY105560,O105560,2704.23,crypto
PAY105561,O105561,,cash
PAY105562,O105562,1396.77,card
PAY105563,O105563,1716.74,paypal
PAY105564,O105564,690.14,crypto
PAY105565,O105565,555.61,card
PAY105566,O105566,936.98,card
PAY105567,O105567,2857.88,cash
PAY105568,O105568,581.51,paypal
PAY105569,O105569,3102.16,card
PAY105570,O105570,2143.34,card
PAY105571,O105571,439.09,crypto
PAY105572,O105572,1715.37,cash
PAY105573,O105573,2376.19,cash
PAY105574,O105574,,paypal
PAY105575,O105575,94.49,cash
PAY105576,O105576,1533.88,paypal
PAY105577,O105577,2110.88,paypal
PAY105578,O105578,1294.93,crypto
PAY105579,O105579,1399.88,crypto
PAY105580,O105580,1509.58,card
PAY105581,O105581,260.19,crypto
PAY105582,O105582,600.99,card
PAY105583,O105583,1883.86,card
PAY105584,O105584,308.73,card
PAY105585,O105585,692.48,card
PAY105586,O105586,1521.75,paypal
PAY105587,O105587,1241.7,card
PAY105588,O105588,1421.38,card
PAY105589,O105589,1244.43,card
PAY105590,O105590,1478.87,paypal
PAY105591,O105591,201.26,cash
PAY105592,O105592,1216.44,cash
PAY105593,O105593,1162.92,card
PAY105594,O105594,1069.69,cash
PAY105595,O105595,2107.26,crypto
PAY105596,O105596,1480.99,crypto
PAY105597,O105597,2423.81,crypto
PAY105598,O105598,1418.52,crypto
PAY105599,O105599,400.29,paypal
PAY105600,O105600,344.9,card
PAY105601,O105601,862.09,paypal
PAY105602,O105602,1494.48,paypal
PAY105603,O105603,3265.46,card
PAY105604,O105604,3344.25,paypal
PAY105605,O105605,1490.82,card
PAY105606,O105606,584.67,paypal
PAY105607,O105607,590.83,cash
PAY105608,O105608,852.33,cash
PAY105609,O105609,396.22,crypto
PAY105610,O105610,1183.96,cash
PAY105611,O105611,921.64,crypto
PAY105612,O105612,,crypto
PAY105613,O105613,895.67,crypto
PAY105614,O105614,2004.78,paypal
PAY105615,O105615,1145.72,card
PAY105616,O105616,350.37,cash
PAY105617,O105617,2657.53,card
PAY105618,O105618,,cash
PAY105619,O105619,670.46,cash
PAY105620,O105620,1139.52,paypal
PAY105621,O105621,1884.91,cash
PAY105622,O105622,2101.3,card
PAY105623,O105623,1208.19,card
PAY105624,O105624,495.7,cash
PAY105625,O105625,3188.95,card
PAY105626,O105626,2881.07,crypto
PAY105627,O105627,2792.1,card
PAY105628,O105628,2087.48,crypto
PAY105629,O105629,957.88,crypto
PAY105630,O105630,1028.83,card
PAY105631,O105631,28.08,crypto
PAY105632,O105632,,card
PAY105633,O105633,1970.59,card
PAY105634,O105634,3302.42,cash
PAY105635,O105635,2048.73,card
PAY105636,O105636,,card
PAY105637,O105637,862.62,cash
PAY105638,O105638,2013.33,paypal
PAY105639,O105639,2692.02,card
PAY105640,O105640,1021.39,paypal
PAY105641,O105641,2628.9,paypal
PAY105642,O105642,598.34,cash
PAY105643,O105643,199.32,paypal
PAY105644,O105644,161.02,paypal
PAY105645,O105645,111.28,crypto
PAY105646,O105646,42.07,paypal
PAY105647,O105647,546.66,cash
PAY105648,O105648,1844.43,card
PAY105649,O105649,1118.94,crypto
PAY105650,O105650,1489.4,cash
PAY105651,O105651,773.4,cash
PAY105652,O105652,1659.52,crypto
PAY105653,O105653,3245.95,crypto
PAY105654,O105654,,cash
PAY105655,O105655,653.65,card
PAY105656,O105656,2714.04,paypal
PAY105657,O105657,51.81,card
PAY105658,O105658,2432.18,paypal
PAY105659,O105659,3302.37,card
PAY105660,O105660,1237.74,crypto
PAY105661,O105661,1344.6,crypto
PAY105662,O105662,2107.21,crypto
PAY105663,O105663,1721.4,cash
PAY105664,O105664,2203.92,cash
PAY105665,O105665,1411.82,paypal
PAY105666,O105666,2182.45,crypto
PAY105667,O105667,247.04,cash
PAY105668,O105668,1509.36,cash
PAY105669,O105669,1441.49,crypto
PAY105670,O105670,534.76,card
PAY105671,O105671,1707.05,crypto
PAY105672,O105672,573.69,paypal
PAY105673,O105673,1495.34,crypto
PAY105674,O105674,422.97,card
PAY105675,O105675,188.5,card
PAY105676,O105676,1593.71,crypto
PAY105677,O105677,2453.4,cash
PAY105678,O105678,986.16,card
PAY105679,O105679,2876.65,paypal
PAY105680,O105680,401.18,cash
PAY105681,O105681,3175.44,paypal
PAY105682,O105682,1101.29,paypal
PAY105683,O105683,1395.5,paypal
PAY105684,O105684,197.45,paypal
PAY105685,O105685,3402.06,card
PAY105686,O105686,487.68,cash
PAY105687,O105687,4053.17,crypto
PAY105688,O105688,2571.03,card
PAY105689,O105689,774.96,cash
PAY105690,O105690,1317.2,crypto
PAY105691,O105691,1221.4,crypto
PAY105692,O105692,708.96,card
PAY105693,O105693,1201.54,cash
PAY105694,O105694,1745.47,paypal
PAY105695,O105695,1374.27,paypal
PAY105696,O105696,2742.49,crypto
PAY105697,O105697,478.44,card
PAY105698,O105698,1565.57,card
PAY105699,O105699,828.02,paypal
PAY105700,O105700,2557.94,card
PAY105701,O105701,2513.01,card
PAY105702,O105702,663.96,cash
PAY105703,O105703,409.76,cash
PAY105704,O105704,1236.29,crypto
PAY105705,O105705,571.06,cash
PAY105706,O105706,288.59,card
PAY105707,O105707,853.29,paypal
PAY105708,O105708,2529.35,paypal
PAY105709,O105709,1156.73,paypal
PAY105710,O105710,2530.97,crypto
PAY105711,O105711,366.62,paypal
PAY105712,O105712,2100.08,cash
PAY105713,O105713,1108.95,cash
PAY105714,O105714,1503.16,card
PAY105715,O105715,488.22,crypto
PAY105716,O105716,1061.3,paypal
PAY105717,O105717,416.58,card
PAY105718,O105718,284.7,paypal
PAY105719,O105719,1733.0,paypal
PAY105720,O105720,2848.27,card
PAY105721,O105721,2559.94,cash
PAY105722,O105722,971.1,card
PAY105723,O105723,930.73,crypto
PAY105724,O105724,1699.02,card
PAY105725,O105725,425.03,paypal
PAY105726,O105726,982.99,cash
PAY105727,O105727,2431.19,card
PAY105728,O105728,2605.43,cash
PAY105729,O105729,520.54,cash
PAY105730,O105730,582.0,cash
PAY105731,O105731,1950.96,cash
PAY105732,O105732,2109.16,paypal
PAY105733,O105733,660.79,paypal
PAY105734,O105734,720.29,paypal
PAY105735,O105735,3402.23,paypal
PAY105736,O105736,2018.75,paypal
PAY105737,O105737,1558.39,crypto
PAY105738,O105738,461.11,crypto
PAY105739,O105739,2080.21,card
PAY105740,O105740,2108.79,cash
PAY105741,O105741,589.56,crypto
PAY105742,O105742,542.7,paypal
PAY105743,O105743,436.73,cash
PAY105744,O105744,1137.38,paypal
PAY105745,O105745,923.91,paypal
PAY105746,O105746,2762.01,card
PAY105747,O105747,1340.4,cash
PAY105748,O105748,1150.53,paypal
PAY105749,O105749,666.22,paypal
PAY105750,O105750,1945.05,card
PAY105751,O105751,733.6,cash
PAY105752,O105752,1929.99,crypto
PAY105753,O105753,1229.85,cash
PAY105754,O105754,1137.88,paypal
PAY105755,O105755,736.72,crypto
PAY105756,O105756,174.98,card
PAY105757,O105757,746.54,card
PAY105758,O105758,1223.76,paypal
PAY105759,O105759,3024.49,cash
PAY105760,O105760,652.96,paypal
PAY105761,O105761,1598.94,cash
PAY105762,O105762,3494.28,card
PAY105763,O105763,,paypal
PAY105764,O105764,1873.87,paypal
PAY105765,O105765,4704.96,crypto
PAY105766,O105766,98.18,paypal
PAY105767,O105767,960.21,cash
PAY105768,O105768,575.18,crypto
PAY105769,O105769,883.8,cash
PAY105770,O105770,3357.97,crypto
PAY105771,O105771,1695.11,card
PAY105772,O105772,3021.13,cash
PAY105773,O105773,417.46,cash
PAY105774,O105774,302.85,paypal
PAY105775,O105775,2175.87,card
PAY105776,O105776,687.64,crypto
PAY105777,O105777,767.49,crypto
PAY105778,O105778,1948.15,card
PAY105779,O105779,819.14,paypal
PAY105780,O105780,1161.86,cash
PAY105781,O105781,2776.92,cash
PAY105782,O105782,1218.76,paypal
PAY105783,O105783,480.51,crypto
PAY105784,O105784,3715.68,paypal
PAY105785,O105785,1881.6,cash
PAY105786,O105786,429.07,card
PAY105787,O105787,1467.13,crypto
PAY105788,O105788,2627.03,paypal
PAY105789,O105789,2290.81,cash
PAY105790,O105790,1502.44,crypto
PAY105791,O105791,1124.27,paypal
PAY105792,O105792,250.71,card
PAY105793,O105793,368.49,crypto
PAY105794,O105794,2337.32,card
PAY105795,O105795,1077.48,cash
PAY105796,O105796,2423.88,crypto
PAY105797,O105797,,card
PAY105798,O105798,724.44,paypal
PAY105799,O105799,,card
PAY105800,O105800,3233.44,cash
PAY105801,O105801,290.03,paypal
PAY105802,O105802,3048.75,card
PAY105803,O105803,1842.51,crypto
PAY105804,O105804,1497.6,card
PAY105805,O105805,1527.01,crypto
PAY105806,O105806,3620.48,crypto
PAY105807,O105807,1395.5,card
PAY105808,O105808,1412.47,cash
PAY105809,O105809,1173.0,crypto
PAY105810,O105810,996.38,cash
PAY105811,O105811,1825.08,crypto
PAY105812,O105812,2063.18,crypto
PAY105813,O105813,547.07,card
