shipment_id,order_id,shipped_date,delivery_status
S104786,O104786,2024-12-27 14:10:17,delivered
S104787,O104787,2024-07-09 04:26:14,in_transit
S104788,O104788,2025-03-17 18:13:09,in_transit
S104789,O104789,2025-04-17 22:48:08,delayed
S104790,O104790,2024-07-04 09:36:58,delivered
S104791,O104791,2025-04-15 19:19:14,in_transit
S104792,O104792,2024-08-07 17:33:59,delivered
S104793,O104793,2025-02-24 06:59:22,delayed
S104794,O104794,2025-10-06 08:32:25,in_transit
S104795,O104795,2026-05-20 12:40:47,delayed
S104796,O104796,2026-01-18 14:17:58,delivered
S104797,O104797,2025-09-22 11:12:49,delivered
S104798,O104798,2026-03-12 07:48:00,delivered
S104799,O104799,2025-04-11 16:26:29,delayed
S104800,O104800,2024-10-06 23:59:49,in_transit
S104801,O104801,2025-06-01 00:43:35,delayed
S104802,O104802,2024-11-11 18:04:18,in_transit
S104803,O104803,2025-12-18 22:03:20,delivered
S104804,O104804,2025-10-30 14:56:17,delivered
S104805,O104805,2026-05-29 17:51:28,delayed
S104806,O104806,2025-02-22 21:26:07,in_transit
S104807,O104807,2025-04-22 08:36:05,delivered
S104808,O104808,2025-06-26 11:37:36,delivered
S104809,O104809,2025-11-28 03:52:25,delayed
S104810,O104810,2026-04-14 09:58:10,delayed
S104811,O104811,2024-12-13 06:39:15,in_transit
S104812,O104812,2025-06-05 00:58:02,delivered
S104813,O104813,2024-10-15 10:27:25,in_transit
S104814,O104814,2025-11-30 13:47:54,in_transit
S104815,O104815,2026-01-21 23:18:11,in_transit
S104816,O104816,2026-02-09 02:10:05,delayed
S104817,O104817,2024-10-21 22:11:19,in_transit
S104818,O104818,2026-04-09 23:15:25,in_transit
S104819,O104819,2024-09-27 10:14:04,in_transit
S104820,O104820,2025-01-19 14:09:19,delayed
S104821,O104821,2025-10-03 19:57:37,delayed
S104822,O104822,2025-12-10 08:55:17,delivered
S104823,O104823,2025-03-05 00:17:29,delayed
S104824,O104824,2026-04-06 10:27:00,delayed
S104825,O104825,2024-08-19 12:48:26,in_transit
S104826,O104826,2025-09-12 14:31:01,delivered
S104827,O104827,2025-07-21 16:34:22,delayed
S104828,O104828,2025-12-01 14:03:06,delivered
S104829,O104829,2026-05-08 08:47:15,in_transit
S104830,O104830,2025-11-25 12:16:13,delayed
S104831,O104831,2024-09-25 19:57:28,in_transit
S104832,O104832,2025-01-01 15:18:43,in_transit
S104833,O104833,2026-01-22 14:04:43,delivered
S104834,O104834,2025-09-11 20:19:36,delayed
S104835,O104835,2026-04-12 21:53:29,delivered
S104836,O104836,2025-11-09 12:34:36,in_transit
S104837,O104837,2024-11-07 19:05:48,delayed
S104838,O104838,2026-02-25 00:27:49,in_transit
S104839,O104839,2025-07-07 15:50:14,delivered
S104840,O104840,2025-03-16 11:37:21,delivered
S104841,O104841,2026-03-23 04:49:18,in_transit
S104842,O104842,2025-10-29 21:18:32,delivered
S104843,O104843,2025-10-31 09:47:12,delivered
S104844,O104844,2025-11-07 05:06:03,in_transit
S104845,O104845,2026-04-04 17:10:49,delayed
S104846,O104846,2025-01-12 00:18:02,delayed
S104847,O104847,2024-11-27 23:16:58,delayed
S104848,O104848,2026-03-26 10:01:59,in_transit
S104849,O104849,2026-05-06 04:50:56,in_transit
S104850,O104850,2026-03-30 23:24:33,delivered
S104851,O104851,2025-01-25 22:45:34,delayed
S104852,O104852,2025-06-18 10:21:22,delivered
S104853,O104853,2025-09-28 03:45:23,in_transit
S104854,O104854,2024-09-04 14:52:39,delayed
S104855,O104855,2025-11-19 20:54:56,in_transit
S104856,O104856,2026-02-11 14:55:08,delivered
S104857,O104857,2026-03-09 14:47:15,delivered
S104858,O104858,2024-11-25 07:17:09,in_transit
S104859,O104859,2026-05-14 02:29:55,in_transit
S104860,O104860,2025-09-11 20:16:39,delayed
S104861,O104861,2026-05-14 01:10:40,in_transit
S104862,O104862,2024-07-21 07:32:53,delivered
S104863,O104863,2025-06-10 07:31:32,delivered
S104864,O104864,2024-07-29 19:48:18,in_transit
S104865,O104865,2026-04-14 07:00:14,in_transit
S104866,O104866,2024-10-31 16:04:30,delayed
S104867,O104867,2024-12-08 22:13:57,delivered
S104868,O104868,2025-08-17 08:57:28,delivered
S104869,O104869,2024-12-22 16:57:32,delivered
S104870,O104870,2025-11-23 08:01:56,in_transit
S104871,O104871,2026-01-31 10:14:50,delivered
S104872,O104872,2025-11-03 04:09:56,in_transit
S104873,O104873,2026-03-14 20:00:43,delayed
S104874,O104874,2024-11-02 01:16:32,in_transit
S104875,O104875,2026-04-04 06:49:32,delayed
S104876,O104876,2026-03-13 18:34:37,delayed
S104877,O104877,2024-06-25 19:21:23,in_transit
S104878,O104878,2025-07-26 23:46:34,delayed
S104879,O104879,2025-11-13 07:04:44,in_transit
S104880,O104880,2025-10-29 13:00:09,delivered
S104881,O104881,2026-02-04 10:16:44,in_transit
S104882,O104882,2025-03-01 15:04:38,delayed
S104883,O104883,2024-09-06 12:08:19,delayed
S104884,O104884,2026-03-21 17:46:16,delivered
S104885,O104885,2026-01-05 14:31:31,in_transit
S104886,O104886,2025-10-23 21:32:37,delivered
S104887,O104887,2026-03-10 17:42:49,delayed
S104888,O104888,2026-06-04 04:12:56,in_transit
S104889,O104889,2025-11-28 16:07:02,delayed
S104890,O104890,2025-03-08 10:57:54,in_transit
S104891,O104891,2025-02-09 22:47:27,delivered
S104892,O104892,2024-12-04 01:40:36,delivered
S104893,O104893,2024-12-11 23:33:24,delayed
S104894,O104894,2026-02-14 13:02:03,delivered
S104895,O104895,2026-04-26 10:38:07,delivered
S104896,O104896,2024-12-12 16:44:46,delayed
S104897,O104897,2025-10-16 21:30:03,delayed
S104898,O104898,2024-06-27 11:37:33,delayed
S104899,O104899,2026-01-30 09:14:12,in_transit
S104900,O104900,2024-08-11 00:53:01,delayed
S104901,O104901,2025-06-30 14:21:00,in_transit
S104902,O104902,2025-04-27 18:51:36,delayed
S104903,O104903,2024-09-14 15:42:48,in_transit
S104904,O104904,2024-09-23 05:55:08,delayed
S104905,O104905,2025-12-08 09:12:39,in_transit
S104906,O104906,2024-12-10 09:38:09,delivered
S104907,O104907,2024-11-18 07:10:01,delayed
S104908,O104908,2026-01-25 10:32:29,delayed
S104909,O104909,2026-03-19 16:54:27,in_transit
S104910,O104910,2024-06-20 06:14:23,delivered
S104911,O104911,2024-09-22 07:59:29,delivered
S104912,O104912,2025-10-24 08:29:59,in_transit
S104913,O104913,2024-11-17 21:55:45,delayed
S104914,O104914,2025-03-26 21:00:02,delivered
S104915,O104915,2025-11-20 14:11:54,delayed
S104916,O104916,2025-04-12 07:15:13,in_transit
S104917,O104917,2026-06-04 03:25:36,delayed
S104918,O104918,2025-08-31 16:52:29,delivered
S104919,O104919,2026-06-04 11:10:24,in_transit
S104920,O104920,2024-06-15 01:29:48,delivered
S104921,O104921,2026-02-09 02:34:01,delayed
S104922,O104922,2026-02-13 07:45:09,delayed
S104923,O104923,2024-09-05 18:02:52,in_transit
S104924,O104924,2024-12-30 14:11:22,delivered
S104925,O104925,2025-10-20 13:26:34,delivered
S104926,O104926,2024-07-11 11:05:25,delivered
S104927,O104927,2024-10-28 08:08:30,in_transit
S104928,O104928,2025-08-23 06:06:51,delayed
S104929,O104929,2026-03-12 23:03:17,delayed
S104930,O104930,2025-07-01 02:00:48,delayed
S104931,O104931,2024-11-08 23:01:42,delivered
S104932,O104932,2024-08-26 22:11:28,in_transit
S104933,O104933,2025-11-25 23:41:30,delivered
S104934,O104934,2025-08-14 22:30:11,in_transit
S104935,O104935,2025-01-29 04:14:22,delivered
S104936,O104936,2025-01-15 18:05:48,in_transit
S104937,O104937,2025-03-21 02:16:17,delivered
S104938,O104938,2024-07-08 08:16:51,delivered
S104939,O104939,2026-05-15 13:05:01,in_transit
S104940,O104940,2026-01-06 02:23:20,delayed
S104941,O104941,2025-04-02 23:56:43,delayed
S104942,O104942,2026-03-19 03:05:39,in_transit
S104943,O104943,2026-01-23 07:27:09,in_transit
S104944,O104944,2025-06-10 20:10:54,delayed
S104945,O104945,2026-01-09 10:55:31,delivered
S104946,O104946,2025-08-29 09:09:22,delayed
S104947,O104947,2025-10-05 17:10:25,in_transit
S104948,O104948,2025-09-05 21:14:40,delivered
S104949,O104949,2024-08-26 05:54:40,in_transit
S104950,O104950,2025-07-31 15:08:52,delayed
S104951,O104951,2024-07-01 09:42:16,delivered
S104952,O104952,2026-03-07 12:17:58,delayed
S104953,O104953,2025-02-10 06:11:23,delayed
S104954,O104954,2026-02-18 04:25:12,delayed
S104955,O104955,2025-07-28 01:58:04,delivered
S104956,O104956,2025-06-28 08:20:31,delayed
S104957,O104957,2025-11-20 03:20:13,delivered
S104958,O104958,2025-08-26 12:54:53,delayed
S104959,O104959,2025-01-09 22:28:47,delayed
S104960,O104960,2024-10-04 10:16:24,in_transit
S104961,O104961,2024-09-15 04:17:16,delayed
S104962,O104962,2024-07-23 04:51:41,delivered
S104963,O104963,2025-01-06 02:10:25,in_transit
S104964,O104964,2025-07-23 19:44:39,delivered
S104965,O104965,2025-07-17 03:38:12,delayed
S104966,O104966,2025-09-10 02:11:13,in_transit
S104967,O104967,2025-02-25 12:10:45,in_transit
S104968,O104968,2025-03-14 03:10:59,in_transit
S104969,O104969,2025-05-19 18:00:05,delivered
S104970,O104970,2025-02-19 07:38:42,in_transit
S104971,O104971,2024-12-27 13:16:49,in_transit
S104972,O104972,2024-07-29 15:29:56,delivered
S104973,O104973,2024-10-19 00:41:16,delivered
S104974,O104974,2026-04-21 01:43:20,delivered
S104975,O104975,2025-02-06 12:51:24,delayed
S104976,O104976,2025-05-17 09:06:29,delivered
S104977,O104977,2024-10-03 19:11:33,delivered
S104978,O104978,2026-01-02 22:15:49,in_transit
S104979,O104979,2025-05-07 19:12:18,delayed
S104980,O104980,2024-11-18 03:39:02,in_transit
S104981,O104981,2025-07-09 19:09:39,delivered
S104982,O104982,2025-03-23 17:55:47,delivered
S104983,O104983,2026-01-19 02:21:30,in_transit
S104984,O104984,2025-05-20 16:30:11,delayed
S104985,O104985,2025-07-21 12:50:21,delayed
S104986,O104986,2025-03-01 04:47:43,in_transit
S104987,O104987,2024-11-18 02:04:44,delivered
S104988,O104988,2024-09-04 16:26:43,delayed
S104989,O104989,2025-08-02 07:57:35,delayed
S104990,O104990,2025-04-25 09:13:37,in_transit
S104991,O104991,2026-02-19 14:40:29,delayed
S104992,O104992,2026-05-09 14:11:58,delivered
S104993,O104993,2025-06-28 12:24:33,in_transit
S104994,O104994,2024-07-11 11:31:15,delayed
S104995,O104995,2024-06-25 20:38:29,delivered
S104996,O104996,2024-11-16 16:23:05,delivered
S104997,O104997,2025-03-03 23:45:26,in_transit
S104998,O104998,2025-02-06 23:13:26,in_transit
S104999,O104999,2025-06-27 06:03:41,delivered
S105000,O105000,2024-06-12 08:17:15,delivered
S105001,O105001,2025-08-01 12:04:48,delayed
S105002,O105002,2025-01-08 03:45:16,delayed
S105003,O105003,2025-11-14 20:06:11,delayed
S105004,O105004,2026-02-06 05:56:20,delayed
S105005,O105005,2025-10-14 21:51:23,delayed
S105006,O105006,2025-12-08 10:32:29,in_transit
S105007,O105007,2026-04-14 13:07:24,delayed
S105008,O105008,2024-10-19 00:42:45,delayed
S105009,O105009,2025-12-21 00:49:59,delayed
S105010,O105010,2025-05-21 02:07:07,delivered
S105011,O105011,2025-02-06 07:54:55,delayed
S105012,O105012,2025-08-30 19:01:09,in_transit
S105013,O105013,2025-03-11 15:29:37,delivered
S105014,O105014,2025-04-19 00:35:36,delivered
S105015,O105015,2025-11-20 14:30:37,delayed
S105016,O105016,2025-12-04 00:22:25,delivered
S105017,O105017,2024-10-13 04:07:44,delayed
S105018,O105018,2024-12-22 18:29:35,delayed
S105019,O105019,2025-04-27 10:26:28,delayed
S105020,O105020,2025-09-16 23:07:33,in_transit
S105021,O105021,2025-10-07 07:57:20,delivered
S105022,O105022,2026-05-22 15:34:23,delivered
S105023,O105023,2025-11-16 02:43:19,delivered
S105024,O105024,2026-05-07 00:28:04,delivered
S105025,O105025,2024-12-17 12:08:42,delivered
S105026,O105026,2025-09-25 09:32:52,delayed
S105027,O105027,2025-09-26 08:04:36,delayed
S105028,O105028,2025-12-09 01:22:19,delayed
S105029,O105029,2026-06-03 18:06:39,in_transit
S105030,O105030,2024-08-16 00:50:46,in_transit
S105031,O105031,2025-10-27 16:27:20,in_transit
S105032,O105032,2025-05-24 23:42:57,in_transit
S105033,O105033,2024-12-21 10:48:28,delivered
S105034,O105034,2025-11-27 06:07:57,in_transit
S105035,O105035,2024-08-09 08:22:42,delivered
S105036,O105036,2024-12-24 17:57:48,delivered
S105037,O105037,2025-06-04 11:01:21,delivered
S105038,O105038,2024-10-10 19:39:49,delayed
S105039,O105039,2024-10-08 06:25:53,delayed
S105040,O105040,2024-08-13 10:00:18,delivered
S105041,O105041,2026-04-28 20:14:37,in_transit
S105042,O105042,2026-04-15 00:59:08,delivered
S105043,O105043,2026-05-19 08:41:14,delayed
S105044,O105044,2024-07-14 05:38:21,in_transit
S105045,O105045,2025-03-08 11:04:43,delayed
S105046,O105046,2025-07-24 08:09:47,in_transit
S105047,O105047,2024-10-13 11:32:35,delayed
S105048,O105048,2025-01-31 19:04:51,delivered
S105049,O105049,2025-02-18 19:32:58,delayed
S105050,O105050,2025-06-03 02:33:26,in_transit
S105051,O105051,2025-08-20 23:26:48,delayed
S105052,O105052,2025-11-04 22:03:03,in_transit
S105053,O105053,2025-05-04 22:23:16,delayed
S105054,O105054,2026-01-01 23:22:28,delayed
S105055,O105055,2025-09-21 13:56:51,delivered
S105056,O105056,2024-11-26 00:08:31,in_transit
S105057,O105057,2025-08-28 03:02:42,in_transit
S105058,O105058,2024-07-30 20:38:46,delivered
S105059,O105059,2024-11-30 12:02:52,delayed
S105060,O105060,2024-06-09 02:14:33,in_transit
S105061,O105061,2025-07-03 10:51:59,in_transit
S105062,O105062,2024-09-11 13:33:10,in_transit
S105063,O105063,2024-12-21 15:46:13,delivered
S105064,O105064,2026-05-22 09:37:33,delivered
S105065,O105065,2025-03-12 02:57:04,in_transit
S105066,O105066,2025-11-09 06:27:53,delayed
S105067,O105067,2025-03-25 18:05:37,delayed
S105068,O105068,2025-09-27 08:38:41,delivered
S105069,O105069,2025-08-20 00:23:35,delayed
S105070,O105070,2024-12-23 08:50:43,delivered
S105071,O105071,2025-05-02 09:54:52,in_transit
S105072,O105072,2025-04-11 05:53:03,in_transit
S105073,O105073,2025-12-15 22:14:16,in_transit
S105074,O105074,2025-04-04 04:59:13,delivered
S105075,O105075,2025-08-03 23:55:06,delayed
S105076,O105076,2026-04-03 06:42:27,in_transit
S105077,O105077,2025-12-10 13:40:55,delayed
S105078,O105078,2024-09-19 14:14:34,delayed
S105079,O105079,2024-12-21 17:15:42,delivered
S105080,O105080,2025-10-18 11:55:03,delivered
S105081,O105081,2025-09-23 02:33:48,delayed
S105082,O105082,2026-02-21 05:44:42,delayed
S105083,O105083,2024-10-14 03:14:29,in_transit
S105084,O105084,2024-10-02 07:05:04,in_transit
S105085,O105085,2025-08-30 03:58:55,in_transit
S105086,O105086,2025-12-05 18:23:21,delayed
S105087,O105087,2026-01-08 05:50:25,delivered
S105088,O105088,2024-11-18 21:30:26,delayed
S105089,O105089,2026-03-14 17:38:41,in_transit
S105090,O105090,2026-01-03 21:31:07,in_transit
S105091,O105091,2025-09-12 16:40:05,delivered
S105092,O105092,2024-10-10 10:48:38,delayed
S105093,O105093,2026-03-13 09:22:15,in_transit
S105094,O105094,2025-01-07 08:51:04,delivered
S105095,O105095,2024-11-27 22:18:04,in_transit
S105096,O105096,2025-06-29 15:45:09,delivered
S105097,O105097,2025-01-14 15:31:21,delayed
S105098,O105098,2025-01-25 19:25:45,delivered
S105099,O105099,2024-09-01 09:38:03,delayed
S105100,O105100,2026-03-24 01:44:48,delayed
S105101,O105101,2025-02-10 19:02:22,in_transit
S105102,O105102,2026-01-06 00:15:53,delayed
S105103,O105103,2025-04-28 14:46:11,in_transit
S105104,O105104,2024-10-03 09:58:49,in_transit
S105105,O105105,2025-12-15 13:58:13,delayed
S105106,O105106,2025-02-08 08:55:06,delivered
S105107,O105107,2024-11-26 07:47:00,delayed
S105108,O105108,2026-05-17 05:12:28,delayed
S105109,O105109,2025-02-01 02:53:54,delivered
S105110,O105110,2026-01-04 13:28:23,in_transit
S105111,O105111,2024-07-27 07:26:08,in_transit
S105112,O105112,2024-11-27 12:26:28,delayed
S105113,O105113,2025-09-09 02:21:40,delivered
S105114,O105114,2024-06-19 01:35:20,delivered
S105115,O105115,2024-09-27 13:39:56,delivered
S105116,O105116,2026-01-18 13:57:01,delivered
S105117,O105117,2025-07-31 07:20:41,delayed
S105118,O105118,2025-07-10 05:16:29,delayed
S105119,O105119,2024-10-05 12:08:33,in_transit
S105120,O105120,2024-11-25 07:31:05,delivered
S105121,O105121,2024-10-18 16:22:52,delayed
S105122,O105122,2025-01-05 09:25:19,delayed
S105123,O105123,2025-01-23 12:03:37,delivered
S105124,O105124,2025-05-05 07:37:46,delivered
S105125,O105125,2025-04-19 19:43:52,in_transit
S105126,O105126,2025-11-23 13:56:55,delivered
S105127,O105127,2025-03-25 00:02:43,in_transit
S105128,O105128,2025-10-26 15:06:08,in_transit
S105129,O105129,2025-09-21 15:09:56,delivered
S105130,O105130,2024-12-02 08:37:41,delivered
S105131,O105131,2024-09-07 09:31:42,delayed
S105132,O105132,2025-10-07 00:25:13,delivered
S105133,O105133,2025-11-27 04:09:46,delivered
S105134,O105134,2025-04-08 15:08:44,in_transit
S105135,O105135,2025-05-06 09:37:38,delivered
S105136,O105136,2024-09-26 04:49:04,delayed
S105137,O105137,2025-12-13 16:32:40,delayed
S105138,O105138,2025-08-19 11:33:46,delivered
S105139,O105139,2026-04-06 15:49:44,delivered
S105140,O105140,2025-10-30 00:11:41,in_transit
S105141,O105141,2024-10-15 14:25:29,delivered
S105142,O105142,2024-09-24 08:46:34,in_transit
S105143,O105143,2024-12-10 03:21:30,delivered
S105144,O105144,2024-09-15 08:46:36,in_transit
S105145,O105145,2024-10-13 13:27:06,delayed
S105146,O105146,2024-09-01 19:34:43,delivered
S105147,O105147,2025-06-26 13:47:05,delivered
S105148,O105148,2024-09-17 00:23:24,in_transit
S105149,O105149,2025-07-17 19:03:32,in_transit
S105150,O105150,2025-09-07 22:18:05,delivered
S105151,O105151,2025-01-03 10:08:29,in_transit
S105152,O105152,2024-07-11 12:28:32,delivered
S105153,O105153,2024-12-13 09:33:51,delayed
S105154,O105154,2026-05-14 00:00:16,in_transit
S105155,O105155,2026-06-05 03:11:15,delivered
S105156,O105156,2024-07-31 09:47:59,delayed
S105157,O105157,2025-12-30 04:10:26,delivered
S105158,O105158,2024-07-04 23:02:13,delivered
S105159,O105159,2025-04-08 14:25:09,delayed
S105160,O105160,2026-01-22 04:41:14,in_transit
S105161,O105161,2026-05-26 04:42:54,delayed
S105162,O105162,2024-12-14 06:06:02,delivered
S105163,O105163,2026-04-29 22:18:10,delayed
S105164,O105164,2025-02-09 20:13:27,delivered
S105165,O105165,2024-11-19 20:19:21,delayed
S105166,O105166,2025-05-05 17:19:10,in_transit
S105167,O105167,2026-03-17 05:37:44,delayed
S105168,O105168,2026-05-01 04:32:56,delayed
S105169,O105169,2025-11-12 05:39:43,in_transit
S105170,O105170,2025-07-16 21:45:02,delivered
S105171,O105171,2024-11-22 19:57:14,delayed
S105172,O105172,2026-04-01 11:06:43,delivered
S105173,O105173,2026-06-02 03:05:03,delayed
S105174,O105174,2026-05-05 08:01:22,in_transit
S105175,O105175,2024-06-10 09:53:48,delayed
S105176,O105176,2025-09-13 20:07:41,delivered
S105177,O105177,2026-03-09 08:47:41,delivered
S105178,O105178,2025-10-28 02:20:45,in_transit
S105179,O105179,2026-05-12 12:58:10,delivered
S105180,O105180,2025-10-21 03:35:38,in_transit
S105181,O105181,2025-10-06 20:58:15,in_transit
S105182,O105182,2025-04-29 10:32:39,delivered
S105183,O105183,2026-01-23 06:16:19,delivered
S105184,O105184,2026-05-20 09:43:50,in_transit
S105185,O105185,2024-06-17 01:14:05,delivered
S105186,O105186,2025-08-17 10:43:52,in_transit
S105187,O105187,2026-04-20 14:28:29,delayed
S105188,O105188,2024-07-09 18:59:43,delivered
S105189,O105189,2025-12-27 09:22:37,delivered
S105190,O105190,2026-03-20 16:52:45,in_transit
S105191,O105191,2024-07-16 07:42:13,delayed
S105192,O105192,2025-02-07 18:50:11,delayed
S105193,O105193,2025-05-23 23:25:58,delivered
S105194,O105194,2024-12-29 14:49:52,in_transit
S105195,O105195,2024-11-29 04:11:19,in_transit
S105196,O105196,2024-07-17 01:50:10,delivered
S105197,O105197,2025-05-04 20:56:35,delayed
S105198,O105198,2025-12-07 20:02:02,in_transit
S105199,O105199,2024-12-08 14:50:51,in_transit
